用户ID,评论文本,发布时间,IP属地,景色评分,趣味评分,性价比评分,赞同数,收藏数,出行类型,评论星级,评论类型
161677740,一览秀城，花香宜人，风景秀丽！,2025-02-01 发布点评,广西,5.0,5.0,5.0,0,0,单独旅行,0,未知
37037481,赶上了青秀山灯会亮灯，太好看了,2025-01-18 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0,未知
7170893,很大的景区，买票后直接刷码进就可以了，很漂亮很好看的景区，还有小火车坐,2024-09-23 发布点评,广西,4.0,4.0,4.0,0,0,陪同父母,0,未知
42868904,里面太大了，都只能依靠观光车，一家人出游这里一大笔费用，都是单趟收费，无论一个站还是全程价格一样……环境是真的好，腿是真的累，点没打卡完，是值得去的～,2024-08-20 发布点评,广西,5.0,4.0,4.0,0,0,家庭亲子,0,未知
50388608,好 孩子很开心 就是忘记带驱蚊水了,2024-07-09 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
307753753,景色非常很棒，只是时间有些紧，有些地方还没有去，下次来南宁一定还会去。,2024-06-01 发布点评,广西,5.0,4.0,4.0,0,0,单独旅行,0,未知
4511054,首先景区太大太大，玩起来费劲，其次景点里交通布局有点问题，小火车上下一次重新买票那岂不是太多次需要买票，另外租电瓶车也只能小范围开，租赁意义何在。。。,2024-05-23 发布点评,广西,4.0,4.0,4.0,0,0,朋友出游,0,未知
1913366,南宁的青秀山值得一游，需要1~2天时间，就那个黄风铃谷景区景色一般般。,2024-04-03 发布点评,上海,4.0,3.0,3.0,0,0,其他出游,0,未知
100871927,非常好看，鲜花盛开，值得来看！,2023-11-14 发布点评,甘肃,5.0,5.0,5.0,0,0,其他出游,0,未知
69339074,门票很值，里面风景很好很大，很适合去，小朋友回来之后一直念叨着要再去玩,2023-09-29 发布点评,浙江,5.0,5.0,5.0,0,0,家庭亲子,0,未知
267149831,太大了，不适合赶场。植物丰富眼花缭乱，但是碰到雨天没有看到南宁市景略有遗憾。另外景区车为啥没有通票随上随下那种啊，带父母出行因为行程没规划好走得想死…,2023-03-19 发布点评,广西,5.0,3.0,5.0,0,0,家庭亲子,0,未知
8542714,广西南宁在市区唯一一个5A 的景点，还是值得一游，走走看看，景色不错👌,2022-12-02 发布点评,云南,4.0,4.0,4.0,0,0,情侣夫妻,0,未知
342928620,挺漂亮的，不坐车其实更方便游览,2022-08-18 发布点评,广西,5.0,4.0,4.0,0,0,家庭亲子,0,未知
5466403,靑秀山是广西南宁的地标性公园景区，这里山青水秀，各种各样的植物应有尽有，人们节假日在这里游山玩水，其乐融融放松心情在大自然中倘祥。,2022-05-16 发布点评,,5.0,5.0,5.0,1,0,,0,未知
8391900,美丽的城市森林氧吧，值得一去！,2022-04-24 发布点评,,0.0,0.0,0.0,0,0,,0,未知
236002678,总体超赞，性价比高，景色不错，,2021-05-01 发布点评,,5.0,3.0,5.0,0,0,其他出游,0,未知
164190640,南宁青秀山风光秀丽景色迷人是非常好的假日休闲散步的好去处，而且青秀山地势高可以鸟瞰整个南宁市区，青秀山虽然不是很险峻但很秀气空气非常好！绝对值得一游。,2021-03-19 发布点评,,0.0,0.0,0.0,0,0,,0,未知
79619824,山青水秀，风景如画，天然氧吧！,2020-01-09 发布点评,,5.0,5.0,5.0,0,0,,0,未知
200491133,环境不错，空气好，干净，特别是厕所 ，特别大，要全部走完可能要一天的时间,2019-11-19 发布点评,,4.0,0.0,0.0,0,0,,0,未知
235444914,还不错，就是有点大，走到脚都累,2019-10-05 发布点评,,5.0,0.0,0.0,0,0,,0,未知
36469123,城市公园，山上空气质量好，是锻炼的好地方！山清水秀，可以俯瞰南宁美景！,2019-10-03 发布点评,,4.0,0.0,0.0,0,0,,0,未知
238076848,风景正好，阳光明媚，值得出行。,2019-10-01 发布点评,,5.0,0.0,0.0,0,0,,0,未知
240369022,非常好，玩得很开心，风景秀丽。,2019-08-31 发布点评,,5.0,0.0,0.0,0,0,,0,未知
228399769,风景优美秀丽，喜欢南宁这个城市,2019-08-19 发布点评,,5.0,5.0,5.0,0,0,,0,未知
228399769,风景优美秀丽。旅游景点交通便利,2019-08-01 发布点评,,5.0,5.0,5.0,0,0,,0,未知
229462110,爱这里的风景线，旅游景点之一哦,2019-07-29 发布点评,,5.0,5.0,5.0,0,0,,0,未知
216915496,这里风景优美，环境很好喜欢这里,2019-07-25 发布点评,,5.0,5.0,5.0,0,0,,0,未知
216915496,这里风景名胜区，非常好的空气哦,2019-07-22 发布点评,,5.0,5.0,5.0,0,0,,0,未知
229462110,风景优美秀丽江山如画风景名胜区,2019-07-15 发布点评,,5.0,5.0,5.0,0,0,,0,未知
825574,青秀山风景区是南宁比较著名的风景区，山清水秀，空气清新，令人感觉心旷神怡，漫步在树底下的小路，忘却心中的烦恼。,2019-04-18 发布点评,,5.0,0.0,0.0,0,0,,0,未知
26729395,花很多，空气好，观光车很方便,2026-03-02 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0,未知
8626822,票价不贵，风景秀丽，遍地花开,2026-03-01 发布点评,广西,5.0,5.0,5.0,0,0,单独旅行,0,未知
44418787,灯展精致，漂亮，大家都喜欢。,2026-02-25 发布点评,云南,5.0,5.0,5.0,0,0,家庭亲子,0,未知
307553028,姹紫嫣红，花团锦簇，太美了！,2026-02-24 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
51008513,景色优美，门票便宜，景区大就是景区小火车运营不合理，坐一次收一次费。,2026-02-21 发布点评,广西,5.0,5.0,5.0,0,0,朋友出游,0,未知
333755800,群山环绕，山清水秀，鲜花盛开,2026-01-28 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0,未知
206931266,看南宁风景的好地方，值得一去,2026-01-28 发布点评,四川,5.0,5.0,5.0,0,0,其他出游,0,未知
8478684,青秀山的精华就在叶子花园和萌生植物园，其它景点均可忽略，景区太大，各门之前唯有靠景交车和小火车接驳，否则就是妃腿废体力，小站点会有车来人满没座的情况,2026-01-05 发布点评,上海,4.0,4.0,4.0,0,0,家庭亲子,0,未知
34618045,景区挺大，植物花草较多，介绍也详细，空气很好。应该对退役军人免门票！,2026-01-02 发布点评,广西,5.0,4.0,4.0,0,0,朋友出游,0,未知
307795385,在北方凛冽的冬天，看南宁的繁花似锦。别有一番风味。低调的南宁，我爱你,2025-12-31 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
20303482,非常大气，规划惊喜，处处出片,2025-12-11 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
81037233,风景非常的好，空气也很清新。,2025-12-06 发布点评,广西,5.0,5.0,5.0,0,0,单独旅行,0,未知
164291923,太好逛了，空气清新，天然氧吧,2025-12-03 发布点评,上海,5.0,5.0,5.0,0,0,朋友出游,0,未知
68496189,近青秀山及地铁站。酒店床品干净舒服，停车方便，是去青城山玩不错的选择,2025-10-12 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
101343616,第二次来南宁，还是去了青秀山，有比较多的南方植物。景区内雪糕餐饮都是正常价格，物美价廉。但是节假日阴生植物园人比较多，天气热很多人拍照，不是很友好。,2025-10-09 发布点评,广西,4.0,4.0,5.0,0,0,情侣夫妻,0,未知
88250931,来南宁必打卡的地方，超出片的,2025-10-07 发布点评,广东,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
119585249,青秀山真的很漂亮哇，天然氧吧,2025-06-15 发布点评,安徽,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
94321757,青秀山的叶子花好美，环境优美,2025-04-28 发布点评,安徽,5.0,5.0,5.0,0,0,单独旅行,0,未知
344759079,南宁青秀山2025年灯会好看,2025-02-21 发布点评,陕西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
660222090,风景很美，面积超大，值得一看,2024-10-29 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0,未知
220726391,景美植物丰富独特，夜景也超赞,2024-08-24 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
39977088,非常值得，太美了，环境非常好，管理规范，景区内商品与景区外同价，门票超级便宜只要20元，景区非常大，非常美。,2024-05-27 发布点评,重庆,5.0,5.0,5.0,0,0,家庭亲子,0,未知
451127186,非常不错 名副其实的5A景区 逛不完 根本逛不完 强烈推荐 要去的友友可以早点出发 记得带上花露水 蚊虫比较多 拍照很出片的,2024-05-26 发布点评,广西,5.0,5.0,5.0,0,0,朋友出游,0,未知
84043573,绿植丰富，景色宜人，休闲佳地,2024-02-21 发布点评,江苏,5.0,5.0,5.0,0,0,朋友出游,0,未知
269916059,植物科普基地，见识了很多不常见兰花品种，值得打卡，游览线路比较科学。,2024-02-19 发布点评,四川,5.0,5.0,5.0,0,0,家庭亲子,0,未知
81868174,绝了绝了，天然氧吧，都怕我这个雾霾肺受不了这么清新的空气，还会再来的,2024-02-18 发布点评,贵州,5.0,5.0,5.0,0,0,家庭亲子,0,未知
166761402,好好的 美丽动人的好好的 美丽动人故事好好的 美丽动人好好的 美丽动人好好的 美丽动人好好的 美丽动人好好的 美丽动人心弦,2023-03-18 发布点评,上海,5.0,5.0,5.0,0,0,其他出游,0,未知
42742008,城市里的肺，天然氧吧景好花美,2022-01-31 发布点评,,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
28591009,南宁最美的景区，风景秀丽，植被覆盖率非常高，性价比特别高的5A景区，非常大，建议坐观光车游览，单程单次5元，建议直接坐到观音禅寺再往下走，值得拥有！,2021-07-03 发布点评,,5.0,5.0,5.0,0,0,家庭亲子,0,未知
277862499,风景很美，更像是一个大的公园,2021-05-10 发布点评,,5.0,5.0,5.0,0,0,单独旅行,0,未知
223143445,每年必去的地方，感受春天的气息，特别美景色不错，总体超赞，有趣好玩，,2021-03-15 发布点评,,5.0,5.0,5.0,0,0,朋友出游,0,未知
61914448,孩子说酒店很舒服，又续住一个晚上。酒店送的下午茶代金券，西餐厅环境优雅安静，在里面傻呆了2个小时，点心好吃。,2019-10-03 发布点评,,5.0,0.0,0.0,0,0,,0,未知
2806629,5A景点，管理还比较到位，停车方便，卫生间干净。顺路看看，晨练的公园，绿化很好，植物多，专程来看，没必要啦。,2019-09-29 发布点评,,5.0,0.0,0.0,0,0,,0,未知
65639647,园区挺大的，代步车收费高到离谱，园区吃的东西比较少，人流也是真的多,2026-02-28 发布点评,广东,5.0,5.0,2.0,0,0,家庭亲子,0,未知
4198121,灯会不如2024年，但增加了表演，特别是打铁花，非常壮观，赞一个！,2026-02-23 发布点评,广西,5.0,5.0,4.0,0,0,朋友出游,0,未知
287771535,值得一去，就是春节人太多了,2026-02-18 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0,未知
371345327,这个景点还可以，又大又美。,2026-02-18 发布点评,四川,5.0,5.0,5.0,0,0,家庭亲子,0,未知
89499925,非常不错的城市绿肺，景色宜人，布展用心，值得花上一天时间慢慢感受！,2026-02-16 发布点评,江苏,5.0,4.0,5.0,0,0,朋友出游,0,未知
302735840,里面非常大，如果带着老人可以选择租车，景色非常漂亮，对于我这个北方人来说，在冬季看到这么漂亮的花朵非常开心,2026-02-05 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0,未知
114376665,来南宁必去景点，景点很大，只转了北门和东门附近的几个花园，都很漂亮,2026-01-11 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
695853479,简直是太美了20门票太值了,2026-01-04 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
1690210,喜欢拍照的朋友可以去，风景不错，就是感觉服务跟不上，小火车等了好久,2025-12-22 发布点评,广西,5.0,4.0,3.0,0,0,家庭亲子,0,未知
26775595,花团锦簇的菊花展，游人如织,2025-12-12 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
310654249,太太太太大了…根本玩儿不完,2025-08-24 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
36049973,没想到在青秀山待了一天，景色不错，建设的也挺好，一年四季各种花卉。,2025-07-05 发布点评,江苏,4.0,4.0,4.0,0,0,家庭亲子,0,未知
0,环境优美，适合团体和热爱运动的人人士行走，个人行不太建议交通票价贵,2025-05-29 发布点评,未知,0.0,0.0,0.0,0,0,单独旅行,0,未知
60570834,非常好！景色优美，值得一游,2025-04-23 发布点评,江西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
20600575,青秀山景色宜人，人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人我人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人人,2025-04-18 发布点评,河北,5.0,5.0,5.0,0,0,家庭亲子,0,未知
344759079,南宁青秀山公园较大，喜欢逛,2025-02-20 发布点评,陕西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
204045769,非常值得去的公园，景色很好,2025-02-13 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
218856614,看到灯会了，南宁灯会真帮。,2025-02-08 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0,未知
238304038,不错！风景很美，值得一去！,2025-02-06 发布点评,广东,5.0,5.0,5.0,0,0,家庭亲子,0,未知
704143,二次打卡时隔多年好景依旧在,2025-01-29 发布点评,广西,5.0,5.0,5.0,0,0,其他出游,0,未知
171916660,很值得去，就是要规划好路线,2024-12-21 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
961486,青秀山景区很大，景色很不错，有许多可以慢慢走一走，仔细探寻的区域，园区空气很好，植物生长都很有特色，如果步行累了，可以坐观光小火车，总体来说很不错,2023-12-09 发布点评,广西,4.0,4.0,4.0,0,0,单独旅行,0,未知
109110386,冬日花海当然要去青山踏青啦,2023-11-24 发布点评,广西,5.0,5.0,5.0,0,0,单独旅行,0,未知
19715225,不巧撞到了雨天，只是乘车到山顶转了一下就下来。公园很大，如果要全部游完估计至少要一天时间。服务只能说一般，景交车等候时间较长。,2023-11-10 发布点评,江西,3.0,3.0,3.0,1,0,单独旅行,0,未知
764784,太大了，只走了一角，很美。,2023-08-13 发布点评,上海,5.0,4.0,4.0,0,0,家庭亲子,0,未知
18753204,亲子爱国教育，文化传承红色基因的好地方很能打动孩子的内心。植物很多，很漂亮很吸引人特别好还会再来，新年快乐,2023-01-28 发布点评,陕西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
32891182,花的海洋，花的世界！植物园名不虚传，梅花樱花争艳怒放，郁金香奇观。,2023-01-27 发布点评,广西,5.0,5.0,5.0,0,0,家庭亲子,0,未知
231592102,兰花好美，青秀山负离子很好,2022-11-07 发布点评,广西,5.0,5.0,5.0,0,0,情侣夫妻,0,未知
83519757,风景很美，观音店香火很旺。,2022-10-25 发布点评,广西,5.0,5.0,5.0,0,0,单独旅行,0,未知
120008821,"It&#39;s not that you&#39;re wrong. Most of the time, heroes are lonely.",2021-10-26 发布点评,,5.0,5.0,5.0,0,0,单独旅行,0,未知
291168584,里面很大，景点很多，走路的话要花很长时间可能会比较累【性价比】很高,2021-04-17 发布点评,,4.0,4.0,4.0,0,0,,0,未知
58691975,新开业的东区，只能坐小火车能到，11月正是叶子花盛开时间，很好看。,2019-11-16 发布点评,,5.0,0.0,0.0,0,0,,0,未知
246857764,国家5A旅游景点，值得游玩,2019-10-25 发布点评,,5.0,0.0,0.0,0,0,,0,未知
5497442,非常大，有好几个主题园区，最好租一个电瓶车，不然走路会非常累的。,2026-03-04 发布点评,广西,4.0,4.0,4.0,0,0,其他出游,0,未知
41626060,恰好赶上了兰花展，很漂亮,2026-02-24 发布点评,云南,5.0,5.0,5.0,0,0,家庭亲子,0,未知
78443980,青秀山真的很不错👍园区很大，很美，值得一去。这是冬天的风景呀！,2026-02-24 发布点评,北京,5.0,5.0,5.0,0,0,家庭亲子,0,未知
284432271,1. 翠岭藏塔影，邕江环绿城，氧吧醉人心2. 青秀层林叠，龙象凌云望，邕城入画绿城绿肺青秀山，塔映天池邕水蓝,2026-02-20 发布点评,广西,5.0,5.0,5.0,0,0,陪同父母,0,未知
1505021,夜晚的灯会和打铁花值得！,2026-02-09 发布点评,上海,5.0,5.0,5.0,0,0,家庭亲子,0,未知
